Call_ID,Transcript_Text,Category,Keywords_Found,asks_for_otp,asks_for_email_password,asks_to_click_link,asks_remote_access,uses_urgency,claims_authority,has_email,has_otp_like_number,Label
C802,"Your number has been selected for a free international trip. To confirm, please share your PAN card for verification.",Prize_Lottery_Scam,"won,pan,verification",0,0,0,0,0,0,0,0,1
C803,"You've won a new scooter! To start the RTO process, please transfer Rs. 3500 as a documentation fee.",Prize_Lottery_Scam,"won,rs,fee",0,0,0,0,0,0,0,0,1
C804,This is from the KBC department. You have won Rs. 25 Lakhs. Please send your bank account details on WhatsApp.,Prize_Lottery_Scam,"kbc,won,rs",0,0,1,0,0,0,0,0,1
C805,"You have a pending prize. To unlock it, please download the app from this link and register.",Prize_Lottery_Scam,"prize,link",0,0,1,0,0,0,0,0,1
C806,"Your loan of Rs. 1 Lakh is approved. To get it disbursed today, please pay the Rs. 1200 insurance fee now.",Loan_Credit_Scam,"loan approved,rs,fee",0,0,0,0,1,0,0,0,1
C807,"We are offering a lifetime-free credit card with a high limit. To apply, just share your Aadhaar number.",Loan_Credit_Scam,"loan,aadhaar",0,0,0,0,0,0,0,0,1
C808,Your credit card is eligible for a limit increase. Please confirm your mother's maiden name for security verification.,Loan_Credit_Scam,loan,0,0,0,0,0,1,0,0,1
C809,Your loan EMI payment failed. Click this link immediately to pay and avoid a negative CIBIL report.,Loan_Credit_Scam,"loan emi,link,cibil,urgent",0,0,1,0,1,0,0,0,1
C810,Get a loan in 2 minutes without any documents. Just share your bank login details for a quick statement check.,Loan_Credit_Scam,"loan,login",0,1,0,0,0,0,0,0,1
C811,A special loan offer is expiring in one hour. Share the OTP 7765 to lock in the low interest rate now.,Loan_Credit_Scam,"loan,otp,urgent",1,0,0,0,1,0,0,1,1
C812,"This is the bank's fraud department. To stop a fraudulent transaction of Rs. 15,000, please share the OTP immediately.",Banking_Fraud,"otp,rs,urgent",1,0,0,0,1,1,0,0,1
C813,"Your debit card is being blocked due to non-usage. To keep it active, please verify your card number and CVV.",Banking_Fraud,"account blocked,cvv",0,0,0,0,1,1,0,0,1
C814,"Aapka bank account Aadhaar se link nahi hai. Isse block hone se bachane ke liye, OTP share kijiye.",Banking_Fraud,"aadhaar,account blocked,otp",1,0,0,0,1,1,0,0,1
C815,"We are issuing new secure chip cards. To get yours, please destroy your old card and share the OTP for confirmation.",Banking_Fraud,otp,1,0,0,0,0,1,0,0,1
C816,Your computer's IP address has been compromised and used in illegal activities. Give us remote access to secure it.,Tech_Support_Scam,"remote access,illegal",0,0,0,1,1,1,0,0,1
C817,Your email account storage is full. Click on this link and login with your password to receive a free storage upgrade.,Tech_Support_Scam,"email,password,login,link",0,1,1,0,0,0,1,0,1
C818,We have received a court order to freeze your bank account due to suspicious activity. Contact this number immediately.,Threat_Legal,"court order,account frozen,urgent",0,0,0,0,1,1,0,0,1
C819,This is a reminder that your credit card bill payment is due next week.,Legit_Call,"loan,reminder",0,0,0,0,0,0,0,0,0
C820,Your order #65432 has been shipped and can be tracked via the link sent to your registered mobile number.,Legit_Call,"order,shipped,link",0,0,0,0,0,0,0,0,0
C821,"The OTP for your login is 3341. For security, please do not share this code with anyone.",Legit_Call,"otp,login",0,0,0,0,0,0,0,1,0
C822,Thank you for contacting customer support. Your issue has been resolved. A feedback survey will be sent to you.,Legit_Call,"customer support,survey",0,0,0,0,0,0,0,0,0
C823,"A login from a new device was detected. If this was you, no action is needed. If not, please secure your account.",Legit_Call,"login,security",0,0,0,0,0,0,0,0,0
C824,Your food order is on its way and will arrive in approximately 10 minutes.,Legit_Call,"order,delivery",0,0,0,0,0,0,0,0,0
C825,This is an automated call to confirm your appointment with the dentist tomorrow at 4 PM.,Legit_Call,"appointment,reminder",0,0,0,0,0,0,0,0,0
C826,The password for your account has been successfully changed. This is a confirmation alert.,Legit_Call,"password,alert",0,0,0,0,0,0,0,0,0
C827,"Your payment of Rs. 1,200 for your electricity bill was successful.",Legit_Call,"rs,bill,payment",0,0,0,0,0,0,0,0,0
C828,A refund for your cancelled train ticket has been initiated and will reflect in your account in 3-5 business days.,Legit_Call,"refund,train ticket",0,0,0,0,0,0,0,0,0
C829,Your monthly SIP of Rs. 2500 has been successfully debited.,Legit_Call,"rs,sip",0,0,0,0,0,0,0,0,0
C830,"The verification code for your new beneficiary is 7788. Please remember, we will never ask you for this code.",Legit_Call,"otp,verification",0,0,0,0,0,0,0,1,0
C831,Your package is out for delivery. The delivery agent will call you upon arrival.,Legit_Call,"package,delivery",0,0,0,0,0,0,0,0,0
C832,This call may be recorded for training and quality purposes. How can I help you?,Legit_Call,training,0,0,0,0,0,0,0,0,0
C833,Your request to update your KYC details has been successfully submitted.,Legit_Call,kyc,0,0,0,0,0,0,0,0,0
C834,This is a security notification. Your debit card was used for a transaction of Rs. 800.,Legit_Call,"security,debit card,rs",0,0,0,0,0,0,0,0,0
C835,The technician for your AC repair will arrive between 2 PM and 4 PM today.,Legit_Call,technician,0,0,0,0,0,0,0,0,0
C836,Your mobile number has been successfully ported to our network.,Legit_Call,ported,0,0,0,0,0,0,0,0,0
C837,Your car insurance policy renewal is due. Please contact your agent or visit our website.,Legit_Call,"insurance,policy",0,0,0,0,0,0,0,0,0
C838,The one-time code to view your lab reports is 6543. Do not share it with anyone.,Legit_Call,"otp,report",0,0,0,0,0,0,0,1,0
C839,This is a confirmation of your subscription to our newsletter. An email has been sent.,Legit_Call,"subscription,email",0,0,0,0,0,0,1,0,0
C840,A new software update is available for your phone. We recommend installing it for better security.,Legit_Call,"update,security",0,0,0,0,0,0,0,0,0
C841,Your recent cheque payment has been cleared.,Legit_Call,"cheque,payment",0,0,0,0,0,0,0,0,0
C842,Your interest certificate for your home loan is available for download on our portal.,Legit_Call,"loan,certificate",0,0,0,0,0,0,0,0,0
C843,A transaction on your card was blocked as a security precaution. No funds were deducted.,Legit_Call,"blocked,security",0,0,0,0,0,0,0,0,0
C844,This is a reminder that your FASTag wallet balance is low. Please recharge soon.,Legit_Call,"fastag,reminder",0,0,0,0,0,0,0,0,0
C845,Your request for an e-statement has been activated.,Legit_Call,e-statement,0,0,0,0,0,0,0,0,0
C846,The address for your delivery has been updated successfully.,Legit_Call,"address,delivery",0,0,0,0,0,0,0,0,0
